Associated.Gene.Name	iTreg	naive	nTreg	Th1	Th17	Th2
ENSMUSG00000028136	Snx27	383.778846201376	263.561184878715	269.591632606574	311.753104982073	520.35023108085	223.171294886943
ENSMUSG00000028137	Celf3	9.93220912950686	67.8414752925482	63.842736334988	2.08425566963058	16.5998802346401	6.832621882931
ENSMUSG00000028138	Adh5	1626.86992531258	551.177851577847	976.885350602646	1605.24417103583	1791.16285921194	1604.79510996172
ENSMUSG00000028139	Riiad1	77.180971001183	76.8446333282706	26.8421109425759	3.98806917760398	20.7877183167277	11.4463268370948
ENSMUSG00000028140	Mrpl9	2856.96550891378	1594.81381716776	1045.56012960049	1797.41120194929	1082.78556051639	1612.44265998753
ENSMUSG00000028141	Oaz3	104.144002970914	13.2159970347554	66.9028740518248	12.0049535278109	57.477668691453	15.7262466151408
ENSMUSG00000028145	Them4	58.2446726931669	31.9788931212544	52.1666070272923	50.7283904120578	88.1953366498517	53.393277385047
ENSMUSG00000028148	Them5	0	0.190185043366831	2.47984400957422	0	2.12796772981068	0
ENSMUSG00000028149	Rap1gds1	557.03286334676	909.463531392362	976.852697810741	1524.19626828757	2166.0102421302	1309.09712882687
ENSMUSG00000028150	Rorc	1276.16996240966	24.5507315706957	718.182376659941	6.77241466468329	2397.69322837807	10.4110049977897
ENSMUSG00000028152	Tspan5	295.528348318642	174.055174785677	153.200776138801	714.887008718125	818.552442942003	207.783987149437
ENSMUSG00000028156	Eif4e	177.487882194054	271.296270566897	224.222026772368	853.451569742346	947.311136696487	723.955917619868
ENSMUSG00000028158	Mttp	50.3166925865933	8.19908521630902	11.4826033303248	39.1490491988072	30.7773479168237	9.00837739580238
ENSMUSG00000028159	Dapp1	552.06627200499	518.756493355533	850.739449460136	454.899482031919	280.344804367753	367.043003623697
ENSMUSG00000028161	Ppp3ca	665.562648806653	408.762521952201	258.89414609214	589.002998390485	64.4912463554643	491.606196537366
ENSMUSG00000028163	Nfkb1	4445.58600859412	5575.51351620056	3521.15398969819	2799.98287686004	3742.93104842217	2503.97729306253
ENSMUSG00000028164	Manba	260.470330487129	196.50430976601	271.254244227869	442.441852794291	120.839341229616	402.43699325574
ENSMUSG00000028165	Cisd2	1060.62208876173	448.146181901787	405.285649275122	482.640095936521	445.22025410466	776.107937104986
ENSMUSG00000028167	Bdh2	1460.67645267752	0.203004683662036	10.3832180449221	0.676631635597579	376.980930206654	0
ENSMUSG00000028172	Tacr3	0	0	0.412099476086258	0	0.0679466118652389	0
ENSMUSG00000028173	Wls	242.402026425196	38.476783785236	537.987455205511	16.8853668668386	22.4826581697178	32.5963787607097
ENSMUSG00000028174	Rpe65	0	1.88066160016901	0	0	0.319289696705067	0
ENSMUSG00000028175	Depdc1a	34.3304829156299	0	6.00635887087422	229.386257742336	213.783828044867	94.3159034589205
ENSMUSG00000028176	Lrrc7	0	0.723006318822917	0	0	0.193158768231127	0.340601505642526
ENSMUSG00000028177	1810013D15Rik	0	0	0	0	1.10036846040121	0
ENSMUSG00000028179	Cth	2.95646421643018	1.09215036927779	0.854623927266488	3.2658389954629	30.2630483580732	1.60941281239775
ENSMUSG00000028180	Zranb2	1034.48979612596	350.75398849493	406.768733175533	851.314623961091	1312.51143140899	637.939609441899
ENSMUSG00000028182	Lrriq3	4.17426287470081	0.119548111500318	1.74307186590305	2.35516011649083	1.86435799599818	1.96361981114651
ENSMUSG00000028184	Lphn2	0.126663736965838	50.7348956469201	3.77088689831985	0.696629644770362	1.0500571000679	3.82350285375031
ENSMUSG00000028185	Dnase2b	0	0	0.591136238762946	0	0.196311758667153	0
ENSMUSG00000028186	Uox	0	1.07195428470837	0.566730883444894	0	0.645582376792291	0
ENSMUSG00000028187	Rpf1	1475.90847731556	1260.57343252515	839.971574405178	654.365763702179	1220.84485220087	829.621144480091
ENSMUSG00000028188	Spata1	126.3676225852	47.4407348745417	92.7765944708641	28.8067740805782	73.6496500902387	38.5986161666649
ENSMUSG00000028189	Ctbs	71.9292323146392	39.9530381215629	42.4461298428419	109.785613866263	84.4422329838316	99.5651257054412
ENSMUSG00000028191	Bcl10	1271.71739719822	2133.27439254826	1027.3903417514	1062.58971869285	983.859565177438	877.609056963996
ENSMUSG00000028194	Ddah1	1.25950318255167	0.463085271096489	0	0	0.167803266809323	0
ENSMUSG00000028195	Cyr61	15.8028623206284	0.624856993049	1.52972626034386	0.226450416591364	2.69221740872697	0.415900705936471
ENSMUSG00000028197	Col24a1	0	0.155319609331583	2.14275559904088	0.111019498378883	0.0537066457498444	0
ENSMUSG00000028199	Cryz	60.6019373700235	11.891595376159	18.744420718039	84.9607740411448	67.6555047013165	78.0727887066734
ENSMUSG00000028207	Asph	1.83225320852645	7.75718383693427	9.88206378463486	32.9477187881559	57.3797588495392	4.10352646886179
ENSMUSG00000028211	Trp53inp1	1622.08859145833	784.828601367853	1236.89636056952	2525.31579815741	1482.54306244265	1581.47684862775
ENSMUSG00000028212	Ccne2	168.246516083828	42.7889141062922	59.6210022220093	151.224338999178	485.344198801374	56.4357558616372
ENSMUSG00000028214	Gem	141.368976662761	210.203114037383	1490.48704376927	553.401159218835	461.211565270139	73.86537349337
ENSMUSG00000028217	Cdh17	0.456457729551752	0.617774830186876	3.55467328305619	11.556725531536	16.4019169993662	10.6879738861245
ENSMUSG00000028218	Fam92a	315.423374333279	15.6574305882721	118.911113169748	238.55046197176	317.754316410702	161.930472727887
ENSMUSG00000028221	Tmem55a	414.492142828883	145.352589285031	220.375354269885	364.222242328305	435.531763105547	359.820213655254
ENSMUSG00000028222	Calb1	0	1.08938638133826	0	0	0.0908637069140546	0
ENSMUSG00000028223	Decr1	151.415939745398	26.8348803049314	220.556406409027	117.627042744417	101.673059904082	115.841648180155
ENSMUSG00000028224	Nbn	309.505853043239	261.254274495202	210.642463554394	185.077638505174	451.480707886468	284.146659701101
ENSMUSG00000028226	Mmp16	0	1.99262257535412	0.309547481139229	0.07912714796651	0.354165852457015	0
ENSMUSG00000028228	Cpne3	346.076625600414	82.1246499014846	137.965470030531	655.188197459354	442.644199632478	381.966048040047
ENSMUSG00000028229	Rmdn1	266.775736762823	58.088626956712	145.95887713629	101.36218305081	125.652043335224	170.821779553459
ENSMUSG00000028232	Tmem68	142.177275990196	167.427096550042	143.866787840981	243.047358709746	351.39722365558	322.784569826535
ENSMUSG00000028233	Tgs1	273.650508630329	150.685546432493	150.921619744901	243.737694641441	467.317505608932	230.454506199872
ENSMUSG00000028234	Rps20	13715.4849148285	11210.1481511693	4323.5361622031	9116.2467126442	3099.89100590674	8754.22144776382
ENSMUSG00000028236	Sdr16c5	0	0.171784468773939	0	0	0	0
ENSMUSG00000028238	Atp6v0d2	6.05691118937328	0.281120310262197	19.9850221395935	38.1756090717528	163.605303276779	45.4928348971183
ENSMUSG00000028240	Cyp7a1	0	0	0	0	0.151392976095468	0.101084208010446
ENSMUSG00000028243	Ubxn2b	44.4757902094706	36.6022146711808	114.36629738877	88.9657271139948	113.86989626477	79.3776940261461
ENSMUSG00000028244	1700025O08Rik	0	0	0	0	0	0
ENSMUSG00000028245	Nsmaf	302.926561824854	485.091774939329	891.344021235173	706.040473809533	472.224784525331	525.073239578317
ENSMUSG00000028246	Faxc	0.515051916764113	0.301762476754178	0	0.205707254130923	0.341935086446349	0.181963645107283
ENSMUSG00000028247	Coq3	218.840814323111	32.0782651715783	41.7274095798465	82.1260670306608	156.943444722773	75.9223551672455
ENSMUSG00000028248	Sfrs18	1301.77420988623	1907.10861047187	933.539504578561	574.669515904026	1327.2327860541	708.065865864639
ENSMUSG00000028249	Sdcbp	975.870086866967	1339.76567029732	996.719324681285	3030.18992255602	1435.13327877061	2116.69745085023
ENSMUSG00000028251	Tstd3	90.5921684810248	19.8608990256157	54.0525004960183	196.7447717341	133.524684929338	228.038245372659
ENSMUSG00000028252	Ccnc	319.884743914191	98.4142626571559	88.1088507066746	344.440894024418	389.366734818803	301.119586558197
ENSMUSG00000028255	Clca3	0	0.107939521456846	0	0	0	0
ENSMUSG00000028256	Odf2l	116.846117916629	74.9610238684481	58.151443164636	136.714717405243	229.497560415474	70.3622089479439
ENSMUSG00000028259	Fhl5	0	0.20317804376764	1.32463059606206	0	0	0
ENSMUSG00000028261	Ndufaf4	359.56785083485	145.526848901673	118.90630416368	62.0927466560328	255.658993169622	127.468532440995
ENSMUSG00000028262	Clca2	0	0.455788293586027	0	0	0.0699920763713079	0
ENSMUSG00000028264	Spaca1	0.320204233967107	13.4383601391183	59.036603927335	4.89955093598836	1.79015824101089	5.3523847406238
ENSMUSG00000028266	Lmo4	1116.7951171283	301.216309977416	763.448578627638	252.836447016938	367.658538658986	166.072734054949
ENSMUSG00000028268	Gbp3	492.295547201886	69.6517355856321	450.820208842557	1544.35017760312	528.264273370643	113.521827142487
ENSMUSG00000028269	Gbp2b	71.7865240173984	1.09518274519826	35.3266308752849	8.11795211836355	7.34226656561381	0.287802931421898
ENSMUSG00000028270	Gbp2	2630.34090610394	127.304222865407	541.656710056584	18631.7236238141	6474.34540354699	574.152435162298
ENSMUSG00000028271	Gtf2b	1020.58300793784	499.825928070857	948.897145095197	1019.63470201394	1384.99283852983	730.703771023394
ENSMUSG00000028273	Pdlim5	2219.31923082831	282.991481945449	124.621631677377	151.232949059842	3348.65169112534	90.3853221981428
ENSMUSG00000028274	Rngtt	271.201584374268	357.515111453853	171.621251578007	462.729292227741	333.47872020146	312.168083168401
ENSMUSG00000028277	Ube2j1	860.072575975049	1605.53625488013	805.592648499045	1236.68379853161	1127.19619733714	875.045250398345
ENSMUSG00000028278	Rragd	76.6449129840092	44.4704940705216	183.590950864153	92.2556931708278	312.821905891768	173.788782743154
ENSMUSG00000028280	Gabrr1	0	1.59511149362311	0.663541377369081	0.200893020493126	1.17131228029587	0
ENSMUSG00000028282	Casp8ap2	129.150357066801	191.906145011728	155.495919233959	285.591242482068	444.467929405936	251.270145514244
ENSMUSG00000028284	Map3k7	871.660090385222	359.308572245785	462.984435956083	570.670132706318	1205.159492696	464.161699453491
ENSMUSG00000028287	1700009N14Rik	0	0	0	0	1.32144817638707	0
ENSMUSG00000028289	Epha7	0	1.31568095992351	0.689805408236885	0	0.0568672651335812	0.0625145739430154
ENSMUSG00000028291	Akirin2	2823.16430608488	1250.80497044327	536.028292010689	1383.11619931871	1045.29623593341	1027.12226713839
ENSMUSG00000028292	Rars2	318.374987630264	94.4209423833749	275.147422316873	278.618945323335	601.367442788449	290.350993886415
ENSMUSG00000028293	Slc35a1	301.000985662371	141.145230448483	294.337235933705	237.901401038051	432.110517074016	332.048766497306
ENSMUSG00000028294	1700003M02Rik	0	0.317793618769242	2.04134176550317	0	0.398543483843569	0
ENSMUSG00000028295	Smim8	1679.25597677747	163.475163826808	231.165314863296	454.027795757075	342.450109940953	604.019220614435
ENSMUSG00000028298	Cga	0	0	0	0	0	0.552679433641351
ENSMUSG00000028300	3110043O21Rik	63.6185946910828	760.057094365105	111.869751625115	64.2042812250659	247.540005164907	60.0509052555746
ENSMUSG00000028307	Aldob	0	1.29818272905306	1.53883177379829	0.227798335737741	0.440159991731673	0.193821606936724
ENSMUSG00000028309	Rnf20	475.505282761874	1403.46292004181	698.645662490775	707.816917184711	907.539248509379	905.061066035077
ENSMUSG00000028310	Ppp3r2	0	0.183319228264292	0.501274153557739	0	0.420022840027162	0
ENSMUSG00000028312	Smc2	677.822953007049	41.3633053539679	132.46596796434	1367.74974874263	1773.9798364553	436.975785544902
ENSMUSG00000028314	4930547C10Rik	0	0	0	0	0	0
ENSMUSG00000028318	Polr1e	278.409173805907	227.426081228423	189.179099228721	169.27436018182	270.589890809416	296.71853817476
ENSMUSG00000028322	Exosc3	2962.07644085923	508.610141797809	777.721429939116	1296.38904488151	841.653759812509	1328.570501247
ENSMUSG00000028327	1300002K09Rik	1.0827356646081	0.862758116056385	0	0	0.104699065315781	0
ENSMUSG00000028328	Tmod1	5.88541153157338	2.98535490792006	12.1600397299444	0	1.7693769564372	0.123731589482088
ENSMUSG00000028329	Xpa	1133.80819062147	426.377270569661	607.193773344623	657.070526176756	394.329868729142	687.316783671222
ENSMUSG00000028330	Ncbp1	1755.20912917715	1476.8713433432	899.729261701913	954.575571040211	1936.60856448297	974.863241120101
ENSMUSG00000028331	5830415F09Rik	146.732340367708	114.496500733485	127.580410764909	69.9846913442641	108.345686439193	189.555181177425
ENSMUSG00000028332	Hemgn	10.1363149257425	2.11441018801948	23.4428262786263	25.6145710915867	38.9937777148268	80.6082105153996
ENSMUSG00000028333	Anp32b	3611.02300134888	1649.47695955129	3476.12804923966	8524.5855176674	7360.51302373552	6360.19682566416
ENSMUSG00000028334	Nans	5699.75897343037	678.559454239836	1076.44328916109	927.872070119006	848.898965005876	800.434826122716
ENSMUSG00000028337	Coro2a	234.762168974422	25.8531230608793	2963.61673205857	1240.09079708986	43.9398005765298	20.8457565598563
ENSMUSG00000028339	Col15a1	249.26433650355	0.260512269665005	30.6522319928861	5.57704497426634	82.7046864674284	34.8568937218037
ENSMUSG00000028341	Nr4a3	453.462185230032	10701.1837363772	1598.47602153256	4.85671832242992	400.371122646788	4.26661000320903
ENSMUSG00000028343	Erp44	939.996370621468	846.958554283532	486.223201476938	1152.02258195757	632.074491294426	955.115409273158
ENSMUSG00000028344	Invs	47.4251233229508	105.022313775309	130.800557384622	111.219660085892	105.93468601029	84.0420452759077
ENSMUSG00000028345	Tex10	324.584612519436	601.007007853265	441.40635292831	427.271046200525	592.531691117412	557.780006892135
ENSMUSG00000028347	Tmeff1	272.232528371462	2.5120371023199	0.630289487195724	0	195.797457054645	0
ENSMUSG00000028348	Murc	3.00860286095993	0.154236852714627	0	0	12.2285464961506	0
ENSMUSG00000028351	Dbc1	0	3.22590002408804	0	0	0	0
ENSMUSG00000028354	Fmn2	1.72034162021107	0.172542452481415	0	0.0714216866014442	0.274799216995412	0
ENSMUSG00000028356	Ambp	0	0	0	0	0.397268117302771	0
ENSMUSG00000028357	Kif12	0	1.38799861622047	0.46862309002679	0	0	0
ENSMUSG00000028358	Zfp618	3.0558881856475	1.42799077469415	2.2614016007155	2.78333771701429	5.59027196255089	0.508051404128673
ENSMUSG00000028359	Orm3	0	776.167722597225	711.107306042666	32.7796334633259	105.806633731089	27.7127646201597
ENSMUSG00000028360	Slc44a5	0	0.25965878949844	0.298928970512368	0.229238468949806	2.76227449184984	0
ENSMUSG00000028362	Tnfsf8	428.80933285442	203.302579363157	473.782695444126	470.909114375852	602.774498608081	984.597398754858
ENSMUSG00000028364	Tnc	0.707826748133382	0.680736109099642	28.2529260448335	0.296650901361542	7.83441986306506	0.169323393609408
ENSMUSG00000028367	Txn1	8668.09305062357	455.29163238011	1796.49888861201	6111.96491682804	6276.18078220678	3845.89314933232
ENSMUSG00000028369	Svep1	0.131837464290524	0.524499689641848	0.266771421100469	0	0.589123348608587	0.0362647962696347
ENSMUSG00000028370	Pappa	0	0.819434361952666	0	0.035957752648969	0.11526155018792	0
ENSMUSG00000028373	Astn2	0.955993139569368	1.11862065885813	0	0	0.206292435620697	0
ENSMUSG00000028378	Ptgr1	26.144586652663	1.10439827281657	18.6923716872119	86.9971709271886	60.2305302845416	24.8056150154678
ENSMUSG00000028381	Ugcg	1473.85216875095	4019.21839227186	732.451024557762	2672.12301984551	940.270196324758	908.677772710524
ENSMUSG00000028382	Ptbp3	888.323802196035	1119.06533278765	721.248181805749	2820.5555260304	1668.11965375178	2077.91169938422
ENSMUSG00000028383	Hsdl2	611.477323049172	236.377598547613	334.060057778834	440.824797397499	461.312157286006	193.072643127659
ENSMUSG00000028385	Snx30	82.7143267415503	127.075524323396	102.793402827036	27.3436615890654	71.1355502412552	69.3820879104897
ENSMUSG00000028386	Slc46a2	0	1.70658448644612	1.63047668360151	0	1.02994658561734	0
ENSMUSG00000028389	Zfp37	0	0.0680943014458804	0.443944598737457	0.113482008717854	0.146394417321556	0
ENSMUSG00000028391	Wdr31	0	3.66866486235692	8.46561264595906	14.4762926594285	5.63230313940904	0.649632917631691
ENSMUSG00000028392	Bspry	7.64904000990692	0.877754242471229	65.7309844572359	144.514733221162	2.69297524416605	77.5362006318751
ENSMUSG00000028393	Alad	525.701169537012	55.9957000036377	451.352193020748	628.688990700876	175.540619194258	249.334111711415
ENSMUSG00000028394	Pole3	662.700087605417	220.09725151536	305.85245947406	539.908920575367	1162.21356474641	327.933206282705
ENSMUSG00000028396	2310002L09Rik	0	0.985388788416308	0	0	0	0
ENSMUSG00000028397	Kdm4c	245.36002198533	403.717881041089	278.641930185869	334.227321726036	335.746939468274	348.070584154194
ENSMUSG00000028398	3110001D03Rik	1704.74889747093	406.266259808824	636.27176278598	1059.45912218215	486.550299160478	1035.380994914
ENSMUSG00000028399	Ptprd	0.319276019741017	1.32140297267749	0.153233214331318	0.0927854217289194	0.180067805641348	0
ENSMUSG00000028402	Mpdz	0	0.0316469126432437	5.49321219569087	0	0.286058198439963	0
ENSMUSG00000028403	Zdhhc21	98.4749173944647	131.501481077644	146.994572416256	355.918145787888	264.735876031335	198.346829811252
ENSMUSG00000028405	Aco1	382.630108807625	196.903259193384	267.192123893622	447.015664895253	391.135292598017	319.071202800288
ENSMUSG00000028407	2010003O02Rik	293.549571859182	206.045247623228	233.978964447616	4.00000247642337	35.41480763852	8.36169696821973
ENSMUSG00000028409	Smu1	981.91841046432	774.814122925735	878.534817369282	1043.31636508621	1228.63699762661	1067.61726628662
ENSMUSG00000028410	Dnaja1	359.428863557478	571.369143954238	770.46881986184	426.416943811986	646.058189158373	524.621574353277
ENSMUSG00000028411	Aptx	78.6637549725583	123.96893417665	161.537167613955	103.444768328736	96.9831208529078	115.37138323229
ENSMUSG00000028412	Slc44a1	225.381550101707	156.33893625166	95.6351363321702	215.135346355822	591.718891424063	116.275229645888
ENSMUSG00000028413	B4galt1	932.518255001352	3226.6734061917	823.9233620745	1697.02833502073	3242.95746594816	2433.03614212126
ENSMUSG00000028414	Fktn	48.6788305678813	33.8690244850924	42.4150111176947	21.4555994245161	85.0990555681641	25.3601972701715
ENSMUSG00000028415	Spink4	0	4.58925432400786	57.9164778469685	5.30982696492473	15.9682955336215	8.10803966090912
ENSMUSG00000028416	Bag1	6402.35415871509	850.806618577439	1285.42875263459	2118.36098385387	2368.5633796402	2259.98263471453
ENSMUSG00000028417	Tal2	4.90232574427056	0.106631603997254	3.60849870031266	0.576067036894963	1.75946288185202	0.273466063750931
ENSMUSG00000028419	Chmp5	1193.1890303679	320.809658341828	537.867973502465	1189.54242151998	1054.39344579333	1296.28172828152
ENSMUSG00000028420	Tmem38b	252.052775816973	42.7342154025572	98.5979188866382	109.259864793654	82.5154007291198	89.8254905472592
ENSMUSG00000028423	Nfx1	657.599714064779	1088.64418629644	876.125954248818	704.877587251759	1158.78929061077	2020.06524113195
ENSMUSG00000028426	Rad23b	850.727083441426	1477.79856216511	882.336730212458	1458.29253103275	1727.23729978597	1290.11862729368
ENSMUSG00000028427	Aqp7	0.758378448869464	21.8632925049086	13.9145125658469	1.69320851465664	5.12469724713868	26.6979802195364
ENSMUSG00000028430	Nol6	535.82636283962	1043.30714309295	746.225210102188	316.558078705334	559.997415920881	618.909047358899
ENSMUSG00000028431	Ikbkap	195.219981464562	398.523950963414	214.245689894681	158.464266962086	354.840893578609	210.744715486884
ENSMUSG00000028433	Ubap2	1235.26918850837	3342.02822549264	1006.1562833623	947.854104829453	1485.243246831	897.182263534098
ENSMUSG00000028434	Epb4.1l4b	2.9046289146848	0.857948158566497	17.0926588970445	0.321781294316961	3.18280066584128	0.544262380289897
ENSMUSG00000028435	Aqp3	2572.15157747005	104.937988674439	89.7428875410285	530.051223101621	4557.43224209921	607.498701599036
ENSMUSG00000028436	Dcaf12	910.362778996118	591.049867297289	358.959266435268	841.496391418602	547.777230342277	701.939582679977
ENSMUSG00000028437	Ubap1	452.039625018653	1018.14070273251	413.414737007879	434.632777022127	400.588749067792	396.264371159997
ENSMUSG00000028438	Kif24	15.5611819295501	41.1275215335469	38.2187212885725	145.176050665914	129.880420208429	28.0761896763654
ENSMUSG00000028439	Fam219a	118.846197634373	76.2601462724835	122.813738882075	42.762836273572	40.8411485715171	43.6526628131075
ENSMUSG00000028441	1110017D15Rik	0	0.568765701033829	4.11566750926402	0	1.36353145386117	0.37856671078957
ENSMUSG00000028443	Nudt2	336.36310971044	22.2299306694435	98.0712819988067	439.793252166689	345.104785791158	275.775553695938
ENSMUSG00000028444	Cntfr	3.16843440542991	0.635833810768655	0	0	0.0640980067821451	0
ENSMUSG00000028445	Enho	0	0.998589426243792	0	0	0.100768734066493	0
ENSMUSG00000028447	Dctn3	3225.34602109774	1206.01128060187	1238.19443889428	1692.74170860935	1291.17406923699	1530.62934502425
ENSMUSG00000028451	1700022I11Rik	0	5.38322430233053	11.1021317675389	0	4.05278998373352	0.104869661724218
ENSMUSG00000028452	Vcp	496.751397920179	646.514051678348	327.08776115369	961.148106995329	664.97505664275	819.310182473601
ENSMUSG00000028453	Fancg	362.863908729229	132.833716212072	266.457021108839	275.611449954912	426.571463861363	298.843949245801
ENSMUSG00000028454	Pigo	478.337706461048	494.81654704144	541.571051531154	321.503305055185	225.528224231723	407.631751965966
ENSMUSG00000028455	Stoml2	1042.33328376746	169.430255373802	337.104213829361	676.633975799542	667.554954607694	581.643497461047
ENSMUSG00000028456	Unc13b	3.87542391103234	3.09365696670812	3.36372766739249	1.56677596281934	5.49042943045587	1.27867119201136
ENSMUSG00000028457	Atp8b5	0	0.522060651968317	0	0	0.241255305782024	0
ENSMUSG00000028458	Tesk1	1133.81440765044	170.939197760089	197.696563483243	156.640854009283	136.281554613716	176.443783993091
ENSMUSG00000028459	Cd72	1034.03071617201	98.5870192623071	430.000809278356	23.288142492091	81.3499159644656	53.3719284155359
ENSMUSG00000028460	Sit1	1923.83434731626	1712.02374904806	1996.80386230294	724.506281784907	439.57372774719	1781.59164770667
ENSMUSG00000028461	Ccdc107	2995.17079274705	321.572294077232	409.313621823873	487.590775077121	482.559908561988	477.822865954281
ENSMUSG00000028463	Car9	7.76799959980411	7.05333514691739	21.1640261373553	21.1603922222002	7.3419231605101	34.8580380165602
ENSMUSG00000028464	Tpm2	3.39155975543045	12.496054395632	2.83691166557781	0.393447164739066	0.0587933441518986	0.940992490403501
ENSMUSG00000028465	Tln1	1729.6611350715	3255.91754815254	3155.4584120995	3326.71212071487	1886.49845968832	3384.24441351398
ENSMUSG00000028466	Creb3	1411.81894086407	530.820236213435	559.986285826199	530.06488335012	310.662472212194	662.799834824885
ENSMUSG00000028467	Gba2	459.650743027983	583.376902571593	576.069456729145	265.606681605063	300.544207353969	485.126902668546
ENSMUSG00000028468	Rgp1	177.398753504027	452.067085997969	485.639049796288	370.282817615989	292.110276719897	501.656739281256
ENSMUSG00000028469	Npr2	1.78028304835974	0.844377710140598	9.65393646188797	0.450480836127823	5.24178855491301	0
ENSMUSG00000028470	Hint2	1287.17227460004	219.733473094259	552.671137400892	291.232128250927	141.154721675433	413.421519840965
ENSMUSG00000028475	5430416O09Rik	0	0	0	0	0.0312960165272588	0
ENSMUSG00000028476	Reck	266.017557544821	36.0314500759595	69.837785337587	183.678004926451	78.5901684640548	63.1386778358442
ENSMUSG00000028478	Clta	10501.5606300129	2198.25934328936	1686.87719458381	4455.60635166577	1727.3755682905	4269.02695504776
ENSMUSG00000028479	Gne	274.687710854031	175.860710739823	335.819722289796	195.076418497484	125.660279811649	299.798190435815
ENSMUSG00000028480	Glipr2	860.067268734025	133.148679063919	721.294974339955	4991.24889203479	2221.77070517696	12672.2959731789
ENSMUSG00000028483	Snapc3	479.80669250362	406.082700826657	220.064450283092	132.760717977126	261.701661928595	143.853440241884
ENSMUSG00000028484	Psip1	1563.41796482052	1166.23359583882	910.133314391004	1231.72876398472	1320.6936953059	778.90892324491
ENSMUSG00000028487	Bnc2	14.0086466951969	1.24706346158672	0.367010788450452	0	0.307522166446211	0
ENSMUSG00000028488	Sh3gl2	0	1.17779800601993	0	0	0.395776922099596	0
ENSMUSG00000028492	Fam154a	0	0.837215897134891	0.819842720924247	0	0.202762458029143	0
ENSMUSG00000028494	Plin2	725.238839446218	41.3033460267589	228.194309790436	442.856678899331	375.426887406044	166.368230268819
ENSMUSG00000028495	Rps6	968.276842028629	2202.11286333767	472.251940780326	692.544073440698	883.292618711707	846.075137897794
ENSMUSG00000028496	Mllt3	730.424591828738	961.281420000298	537.326355111205	502.808355000268	491.764657458566	906.086791497209
ENSMUSG00000028497	Ptplad2	0.747153632478911	7.87523436627859	4.92032661208749	3.01464995117889	6.12706213628189	14.0064247834128
ENSMUSG00000028514	Usp24	260.073325819127	931.361159354636	573.261944016372	380.869882500971	510.730920020581	295.905313190049
ENSMUSG00000028517	Ppap2b	1.69863328674289	2.00814204906535	6.31817997084997	0.270891922541142	0.364317730855782	0.647881819128716
ENSMUSG00000028518	Prkaa2	0.793201987555862	0.397704031288559	0.579638655369942	0.057628491008569	1.27788243871762	0.0529204813426505
ENSMUSG00000028519	Dab1	0	0.840567148018548	0.587776592644439	0	0.169596185053554	0
ENSMUSG00000028520	4921539E11Rik	0	0.0971901508381969	0	0.187598629431081	0.0522367334682923	0.172272596331528
ENSMUSG00000028521	Slc35d1	210.671134641374	400.327604682845	755.44716511763	169.500649629358	282.448812713476	134.609206754641
ENSMUSG00000028522	Mier1	264.282120976944	820.338065904694	882.262922421962	1370.0476864098	818.035873053958	1194.51451561365
ENSMUSG00000028523	Tctex1d1	0.402609735355701	2.74909283799471	7.24204183575804	5.63456535952568	2.13285308164166	0.837161971939541
ENSMUSG00000028524	Sgip1	0.32396322847167	14.6582524099529	1.77448217752052	12.3418420854579	2.89103519305176	1.00280780191595
ENSMUSG00000028525	Pde4b	389.658777467808	2471.99490015425	812.657897378873	749.572491775623	159.79465273961	900.659162722155
ENSMUSG00000028527	Ak4	10.1945710913445	4.0885809875623	2.45891046757544	125.525741251046	261.248801118047	39.9676208477165
ENSMUSG00000028528	Dnajc6	1.40377302574381	88.3452678714659	41.8040748715573	7.0197879432038	26.2174412179074	4.15098121328151
ENSMUSG00000028530	Jak1	3905.79473812761	7933.65179584564	3468.8340716238	4883.96475357331	2422.97122195877	4356.40506238232
ENSMUSG00000028532	Cachd1	0.274112169940705	0.371208140969134	0.532176585716287	0	0.176103740999381	0.0731523531343593
ENSMUSG00000028533	Izumo3	0	0	0	0	0	0
ENSMUSG00000028536	2610528J11Rik	0	0.57904382539431	0	0	0	0
ENSMUSG00000028538	St3gal3	332.689529965878	133.318797626018	133.654345706524	50.5705015878745	118.080536609711	79.1109819908443
ENSMUSG00000028539	Artn	0.725887303494794	5.16869164308813	3.51531999172003	0.210951513480609	1.10891258810933	1.31333318421297
ENSMUSG00000028540	Dph2	327.887932503812	158.798080949382	250.5082656016	146.998494680313	228.552516156105	232.500957122458
ENSMUSG00000028541	B4galt2	3.28904841669328	2.03326123662261	0.749571956182359	3.1005738667726	9.5695601878016	1.48497876555401
ENSMUSG00000028542	Slc6a9	16.7251462156827	3.62125113398395	4.41916554256825	7.0431168105723	18.3778959034566	10.1365037336841
ENSMUSG00000028544	Slc5a9	0	0.141303521621696	0.676563598869634	0	0.169377123059918	0
ENSMUSG00000028545	Bend5	316.224535862289	128.411969201944	55.4457472889348	80.1164557203187	78.7617795896167	85.8024812238469
ENSMUSG00000028546	Elavl4	1.14262954425753	0.744859585228871	0.747718692691577	0	0.335285253331156	0
ENSMUSG00000028549	Itgb3bp	51.9214334183486	9.12436498114729	55.8240852307231	71.1505898023717	71.3380514952854	81.9764119007434
ENSMUSG00000028550	Atg4c	4.71844337374453	4.73770566201169	9.6214976867763	16.1492474173493	28.7719234015124	39.5386026058862
ENSMUSG00000028551	Cdkn2c	1489.35739764796	37.1748460871531	98.0032870415862	1305.20086397739	501.943977598174	415.372973987818
